"FREE_TEXT_CONDITION_ID","CONDITION","CARDIOLOGY","DERMATOLOGY","ENDOCRINOLOGY","GI_HEPATOLOGY","IMMUNO_RHEUMATOLOGY","INFECTIOUS_DISEASES","NEPHROLOGY","NEUROLOGY","PSYCH_GENERAL","PSYCH_SPECIFIC","ONCOLOGY_GENERAL","ONCOLOGY_SPECIFIC","OTOLARYNGOLOGY","PULMONARY_MEDICINE","REPRODUCTIVE_MEDICINE","PAD","PVD","BONE_GENERAL","BONE_SPECIFIC","DIABETES_GENERAL","DIABETES_SPECIFIC","THYROID_GENERAL","HEPATOLOGY_SPECIFIC"
864,"Atelectasis","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
865,"Atopic Asthma","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
866,"Bacterial Conjunctivitis","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
867,"Benign Prostatic Hyperplasia (BPH)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
868,"Beta-Thalassemia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
869,"Bile Duct Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
870,"Biliary Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
871,"Bioequivalency","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
872,"Breast Tumors","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
873,"Cardiac Toxicity","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
874,"Cat Allergy","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
875,"Cerebral Stroke","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
876,"Cerebral Vasospasm","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
877,"Chronic Hepatitis C Virus Infection","N","N","N","Y","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
878,"Chronic Migraine","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
879,"Chronic Neutrophilic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
880,"Collagen Disorders","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
881,"Complex Regional Pain Syndrome","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
882,"Congenital Hyperinsulinism","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
883,"Connective Tissue Disease","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
884,"Contiguous Stage II Adult Diffuse Mixed Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
885,"Contiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
886,"Contiguous Stage II Grade 1 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
887,"Contiguous Stage II Grade 2 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
888,"Contiguous Stage II Grade 3 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
889,"Crow's Feet","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
890,"Dementia With Lewy Bodies","N","N","N","N","N","N","N","y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
891,"Diabetes Prevention","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
892,"Drug Addiction","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
893,"Esophageal Carcinoma","N","N","N","Y","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N"
894,"Familial Adenomatous Polyposis","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
895,"Femur Fracture","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
896,"Foot Ulcer, Diabetic","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","M","N","N","N","Y","Y","N","N"
897,"Gastrointestinal Disease","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
898,"Genital Warts","N","y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
899,"Gestational Diabetes Mellitus","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N"
900,"H1N1 Influenza Virus","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
901,"Head and Neck Cancers","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N"
902,"Health-Related Quality of Life","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
903,"Healthy Adults","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
904,"Hemophilia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
905,"Hepatoma","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
906,"Hypoactive Sexual Desire Disorder","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
907,"Hypoxic-Ischemic Encephalopathy","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
908,"Immune Thrombocytopenic Purpura","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
909,"Immunodeficiencies","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
910,"Inactivity","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
911,"Induced Abortion","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
912,"Infective Endocarditis","Y","N","N","N","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
913,"Intensive Care Unit","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
914,"Iron-Deficiency Anemia","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
915,"Laparoscopic Surgery","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
916,"Latent Tuberculosis Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
917,"Lateral Epicondylitis","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
918,"Leukemia, Lymphocytic, Acute","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
919,"Liver Tumors","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
920,"Localized Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
921,"Locally Advanced Pancreatic Cancer","N","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
922,"Lumbar Degenerative Disc Disease","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
923,"Lymphocytic Leukemia, Chronic","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
924,"Lymphomas: Non-Hodgkin","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
925,"Malignant Gliomas","N","N","N","N","N","N","N","y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
926,"Marijuana Dependence","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
927,"Medical Abortion","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
928,"Metastatic Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
929,"Methamphetamine Addiction","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
930,"Migraine With Aura","N","N","N","N","N","N","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
931,"Mild Traumatic Brain Injury","N","N","N","N","N","N","N","y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
932,"Minimal Hepatic Encephalopathy","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
933,"Mitral Valve Regurgitation","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
934,"Myxovirus Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
935,"Neurogenic Detrusor Overactivity","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
936,"Non Small Cell Lung Cancer (NSCLC)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
937,"Non Small Cell Lung Carcinoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
938,"Non-small Cell Lung Cancer (NSCLC)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
939,"Normal Pressure Hydrocephalus","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
940,"Opioid-induced Constipation","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
941,"Ovarian Stimulation","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
942,"PCOS","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
943,"Pain Relief","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
944,"Pancreatic Neoplasm","N","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
945,"Parastomal Hernia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
946,"Phantom Limb Pain","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
947,"Pharmacodynamics","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
948,"Plantar Fasciitis","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
949,"Polyneuropathy","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
950,"Post Operative Analgesia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
951,"Postmenopausal Women","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
952,"Postprandial Lipemia","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
953,"Progressive Supranuclear Palsy","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
954,"Recurrent Childhood Acute Lymphoblastic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
955,"Refractory Hairy Cell Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
956,"Rhinosinusitis","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
957,"Scar Prevention","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
958,"Severe Hemophilia A","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
959,"Sexual Dysfunction and Infertility","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
960,"Small Intestine Lymphoma","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
961,"Smokers","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
962,"Squamous Cell Cancer","N","y","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N"
963,"Stage I Adult Diffuse Mixed Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
964,"Stage I Adult Diffuse Small Cleaved Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
965,"Stage I Chronic Lymphocytic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
966,"Stage I Grade 1 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
967,"Stage I Grade 2 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
968,"Stage I Grade 3 Follicular Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
969,"Stage I Mantle Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
970,"Stage II Chronic Lymphocytic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
971,"Stage II Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
972,"Stage III Mycosis Fungoides/Sezary Syndrome","N","y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
973,"Stage III Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
974,"Stage IV Mycosis Fungoides/Sezary Syndrome","N","y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
975,"Stage IV Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
976,"Stage IV Rectal Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
977,"Stage IV Renal Cell Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
978,"Thrombotic Thrombocytopenic Purpura","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
979,"Thyroid Carcinoma","N","N","Y","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","Y","N"
980,"To Determine Bioequivalence Under Fed Conditions.","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
981,"Transfusional Iron Overload","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
982,"Transplant","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","M"
983,"Ulcers","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","M","N","N","N","N","N","N","N"
984,"Unipolar Depression","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
985,"Upper Respiratory Tract Infections","N","N","N","N","N","y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N"
986,"Urethral Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
987,"Urinary Complications","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
988,"Urothelial Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
989,"Vaginal Prolapse","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
990,"Vitamin D Status","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
991,"Von Willebrand Disease","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
992,"Zinc Deficiency","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
993,"ALS","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
994,"Acute Asthma","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
995,"Acute Kidney Failure","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
996,"Acute Mountain Sickness","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
997,"Acute Respiratory Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
998,"Adult Acute Megakaryoblastic Leukemia (M7)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
999,"Adult Acute Monoblastic Leukemia (M5a)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1000,"Adult Acute Monocytic Leukemia (M5b)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1001,"Adult Anaplastic Oligodendroglioma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1002,"Adult Erythroleukemia (M6a)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1003,"Adult Pure Erythroid Leukemia (M6b)","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1004,"Advanced Renal Cell Carcinoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1005,"Advanced Solid Tumours","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1006,"Advanced or Metastatic Solid Tumors","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1007,"Adverse Drug Events","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
1008,"Age-Related Maculopathy","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1009,"Anal Fistula","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1010,"Angina","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1011,"Aortic Valve Disease","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1012,"Arterial Occlusive Disease","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
1013,"Asperger's Disorder","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
1014,"Attention Deficit Disorder","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
1015,"Attention Deficit/Hyperactivity Disorder","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
1016,"Autoimmune Hepatitis","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
1017,"Autosomal Dominant Polycystic Kidney Disease","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1018,"Body Dysmorphic Disorder","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
1019,"Bone Metabolism","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1020,"Branch Retinal Vein Occlusion","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1021,"Bronchospasm","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
1022,"Cancer of the Prostate","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1023,"Cancer-related Fatigue","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N"
1024,"Carcinoid Syndrome","N","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1025,"Cardiac Catheterization","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
1026,"Cardiac Disease","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1027,"Cardiac Transplantation","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1028,"Carotid Artery Stenosis","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
1029,"Cellulite","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1030,"Central Nervous System Tumors","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
1031,"Cervical Degenerative Disc Disease","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
1032,"Cervical Neoplasia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N"
1033,"Childbirth","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
1034,"Childhood Germ Cell Tumor","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
